"","ppt_id","head_noun","card","pair_type","trial_result","head_noun_tag","dep","AoA","Conc.M","Dom_Pos","Lg10WF"
"357",27,"type","Stew","Stranger","Lost","NN","attr",6.95,4.43,"Noun",2.5172
"358",27,"animals","Stew","Stranger","Lost","NNS","attr",6.95,4.43,"Noun",2.5172
"359",27,"ingredient","Lasagna","Stranger","Won","NN","nsubj",5,4.89,"Noun",2.2648
"360",27,"right","Lasagna","Stranger","Won","NN","pobj",5,4.89,"Noun",2.2648
"361",27,"area","Lasagna","Stranger","Won","NN","pobj",5,4.89,"Noun",2.2648
"362",27,"flag","Rainbow","Stranger","Lost","NN","pobj",4.26,4.57,"Noun",2.6107
"363",27,"york","Pigeon","Stranger","Won","NN","pobj",6.21,4.71,"Noun",2.48
"364",27,"animal","Pigeon","Stranger","Won","NN","attr",6.21,4.71,"Noun",2.48
"365",27,"version","Pigeon","Stranger","Won","NN","ROOT",6.21,4.71,"Noun",2.48
"366",27,"part","Mattress","Stranger","Won","NN","ROOT",5.1,5,"Noun",2.5289
"367",27,"part","Mattress","Stranger","Won","NN","pobj",5.1,5,"Noun",2.5289
"368",27,"activity","Jogging","Stranger","Lost","NN","dobj",9.51,4.67,"Verb",2.1206
"369",27,"lot","Jogging","Stranger","Lost","NN","pobj",9.51,4.67,"Verb",2.1206
"370",27,"reflex","Turnover","Stranger","Lost","NN","attr",10.35,3.45,"Noun",1.4914
"371",27,"people","Turnover","Stranger","Lost","NNS","nsubj",10.35,3.45,"Noun",1.4914
"372",27,"sneeze","Turnover","Stranger","Lost","NN","attr",10.35,3.45,"Noun",1.4914
"373",28,"ball","Quick","Friend","Won","NN","dobj",5.89,2.89,"Adjective",3.7437
"374",28,"bat","Quick","Friend","Won","NN","pobj",5.89,2.89,"Adjective",3.7437
"375",28,"word","Quick","Friend","Won","NN","ROOT",5.89,2.89,"Adjective",3.7437
"376",28,"friendship","Honesty","Friend","Lost","NN","ROOT",5,1.59,"Noun",2.567
"377",28,"thing","Honesty","Friend","Lost","NN","ROOT",5,1.59,"Noun",2.567
"378",28,"opposite","Moon","Friend","Won","NN","ROOT",4.83,4.9,"Noun",3.4064
"379",28,"place","Tunnel","Friend","Lost","NN","ROOT",5.89,4.82,"Noun",2.9605
"380",28,"place","Museum","Friend","Won","NN","ROOT",8.55,4.6,"Noun",2.9745
"381",28,"word","Museum","Friend","Won","NN","ROOT",8.55,4.6,"Noun",2.9745
"382",28,"lot","Museum","Friend","Won","NN","attr",8.55,4.6,"Noun",2.9745
"383",28,"stuff","Mop","Friend","Out of time","NN","ROOT",5.11,4.97,"Noun",2.3263
"384",28,"stick","Mop","Friend","Out of time","NN","dobj",5.11,4.97,"Noun",2.3263
"385",28,"part","Mop","Friend","Out of time","NN","pobj",5.11,4.97,"Noun",2.3263
"386",28,"part","Mop","Friend","Out of time","NN","dobj",5.11,4.97,"Noun",2.3263
"387",28,"substitute","Butter","Friend","Won","NN","pobj",5.78,4.9,"Noun",3.0183
"388",28,"form","Duvet","Friend","Won","NN","ROOT",15,4.85,"Noun",1.1139
"389",28,"comforter","Duvet","Friend","Won","NN","pobj",15,4.85,"Noun",1.1139
"390",28,"people","Newspaper","Friend","Won","NNS","nsubj",5.78,4.82,"Noun",3.0824
"391",28,"lot","Newspaper","Friend","Won","NN","dobj",5.78,4.82,"Noun",3.0824
"392",28,"morning","Newspaper","Friend","Won","NN","pobj",5.78,4.82,"Noun",3.0824
"393",28,"nature","Forest","Friend","Won","NN","pobj",6.28,4.76,"Noun",2.9841
"394",28,"lot","Forest","Friend","Won","NN","attr",6.28,4.76,"Noun",2.9841
"395",28,"morning","Forecast","Friend","Won","NN","pobj",9.05,2.78,"Noun",1.9868
"396",28,"day","Forecast","Friend","Won","NN","pobj",9.05,2.78,"Noun",1.9868
"397",28,"word","Forecast","Friend","Won","NN","pobj",9.05,2.78,"Noun",1.9868
"398",28,"tv","Forecast","Friend","Won","NN","pobj",9.05,2.78,"Noun",1.9868
"399",28,"class","Geometry","Friend","Won","NN","ROOT",11.22,3,"Noun",1.9777
"400",28,"form","Geometry","Friend","Won","NN","dobj",11.22,3,"Noun",1.9777
"401",28,"form","Geometry","Friend","Won","NN","ROOT",11.22,3,"Noun",1.9777
"402",28,"person","Customer","Friend","Out of time","NN","ROOT",7.21,3.82,"Noun",2.8899
"403",28,"person","Customer","Friend","Out of time","NN","attr",7.21,3.82,"Noun",2.8899
"404",28,"floor","Rug","Friend","Won","NN","pobj",4.61,4.79,"Noun",2.7259
"405",28,"room","Fan","Friend","Won","NN","pobj",5.63,4.71,"Noun",3.2536
"406",28,"summer","Fan","Friend","Won","NN","pobj",5.63,4.71,"Noun",3.2536
"407",28,"section","Organic","Friend","Won","NN","pobj",13.68,2.68,"Adjective",2.3444
"408",28,"produce","Organic","Friend","Won","NN","pobj",13.68,2.68,"Adjective",2.3444
"409",28,"airplane","Helicopter","Friend","Won","NN","pobj",5.26,4.62,"Noun",2.9069
"410",28,"lot","Swamp","Friend","Won","NN","pobj",7.95,4.96,"Noun",2.6618
"411",28,"space","Field","Stranger","Won","NN","pobj",6.1,4.26,"Noun",3.554
"412",28,"word","Sauna","Stranger","Won","NN","dobj",10.28,4.68,"Noun",1.8451
"413",28,"space","Sauna","Stranger","Won","NN","pobj",10.28,4.68,"Noun",1.8451
"414",28,"season","Reindeer","Stranger","Won","NN","pobj",3.58,4.7,"Noun",2.238
"415",28,"laughter","Reindeer","Stranger","Won","NN","pobj",3.58,4.7,"Noun",2.238
"416",28,"lips","Refrigerator","Stranger","Won","NNS","pobj",4.11,5,"Noun",2.6314
"417",28,"word","Lipstick","Stranger","Lost","NN","pobj",5.42,4.9,"Noun",2.6532
"418",28,"type","Soup","Stranger","Won","NN","attr",5.37,4.72,"Noun",3.1092
"419",28,"category","Soup","Stranger","Won","NN","ROOT",5.37,4.72,"Noun",3.1092
"420",28,"bunch","Soup","Stranger","Won","NN","nsubj",5.37,4.72,"Noun",3.1092
"421",28,"crime","Soup","Stranger","Won","NN","dobj",5.37,4.72,"Noun",3.1092
"422",28,"word","Heist","Stranger","Lost","NN","attr",10.61,3.3,"Noun",2.2068
"423",28,"lyrics","Rhyme","Stranger","Won","NNS","dobj",5.47,3.29,"Noun",2.3541
"424",28,"word","Rhyme","Stranger","Won","NN","nsubj",5.47,3.29,"Noun",2.3541
"425",28,"thing","Nest","Stranger","Lost","NN","pobj",5.11,4.86,"Noun",2.7536
"426",28,"streets","Nest","Stranger","Lost","NNS","pobj",5.11,4.86,"Noun",2.7536
"427",28,"gps","Map","Stranger","Won","NN","ROOT",5.6,4.93,"Noun",3.2106
"428",28,"type","Crab","Stranger","Won","NN","pobj",5.28,4.9,"Noun",2.5478
"429",28,"ocean","Crab","Stranger","Won","NN","pobj",5.28,4.9,"Noun",2.5478
"430",28,"job","Crab","Stranger","Won","NN","dobj",5.28,4.9,"Noun",2.5478
"431",28,"fancy","Chandelier","Stranger","Won","NN","pobj",8.63,4.79,"Noun",1.8633
"432",28,"lot","Snob","Stranger","Won","NN","dobj",9.32,2.7,"Noun",2.0492
"433",28,"lot","Pomegranate","Stranger","Lost","NN","pobj",11.17,4.86,"Noun",1.1461
"434",28,"river","Canoe","Stranger","Out of time","NN","pobj",6.63,4.86,"Noun",2.2625
"435",28,"kind","Canoe","Stranger","Out of time","NN","ROOT",6.63,4.86,"Noun",2.2625
"436",28,"stick","Canoe","Stranger","Out of time","NN","pobj",6.63,4.86,"Noun",2.2625
"437",28,"appendix","Explode","Stranger","Won","NN","pobj",7,4.1,"Verb",2.699
"438",28,"word","Explode","Stranger","Won","NN","ROOT",7,4.1,"Verb",2.699
"439",28,"air","Kite","Stranger","Won","NN","pobj",4.58,5,"Noun",2.0719
"440",28,"something","Kite","Stranger","Won","NN","ROOT",4.58,5,"Noun",2.0719
"441",77,"people","Drive","Stranger","Won","NNS","pobj",5.26,3.86,"Verb",3.8927
"442",77,"pain","Aspirin","Stranger","Out of time","NN","dobj",7.95,4.76,"Noun",2.5977
"443",77,"type","Aspirin","Stranger","Out of time","NN","attr",7.95,4.76,"Noun",2.5977
"444",77,"noses","Clown","Stranger","Won","NNS","dobj",3.72,4.9,"Noun",2.9074
"445",77,"makeup","Clown","Stranger","Won","NN","ROOT",3.72,4.9,"Noun",2.9074
"446",77,"floor","Cockroach","Stranger","Won","NN","pobj",6.25,4.96,"Noun",2.243
"447",77,"lot","Cockroach","Stranger","Won","NN","dobj",6.25,4.96,"Noun",2.243
"448",77,"infant","Crawl","Stranger","Won","NN","ROOT",3.89,4.27,"Verb",2.7889
"449",77,"surgery","Appendix","Stranger","Out of time","NN","attr",10.56,4.25,"Noun",2.1271
"450",77,"interns","Appendix","Stranger","Out of time","NNS","nsubj",10.56,4.25,"Noun",2.1271
"451",77,"surgery","Appendix","Stranger","Out of time","NN","dobj",10.56,4.25,"Noun",2.1271
"452",77,"body","Appendix","Stranger","Out of time","NN","pobj",10.56,4.25,"Noun",2.1271
"453",77,"end","Appendix","Stranger","Out of time","NN","pobj",10.56,4.25,"Noun",2.1271
"454",77,"colon","Appendix","Stranger","Out of time","NN","pobj",10.56,4.25,"Noun",2.1271
"455",77,"concert","Headline","Stranger","Won","NN","pobj",8.11,4.04,"Noun",2.1239
"456",77,"name","Headline","Stranger","Won","NN","nsubj",8.11,4.04,"Noun",2.1239
"457",77,"body","Blister","Stranger","Won","NN","pobj",6.74,4.71,"Noun",1.6902
"458",77,"thing","Blister","Stranger","Won","NN","ROOT",6.74,4.71,"Noun",1.6902
"459",77,"outside","Blister","Stranger","Won","NN","pobj",6.74,4.71,"Noun",1.6902
"460",77,"morning","Bacon","Stranger","Won","NN","pobj",5,4.9,"Noun",2.7825
"461",77,"light","Shadow","Stranger","Lost","NN","pobj",5,4.54,"Noun",3.0338
"462",77,"frog","Bayou","Stranger","Won","NN","pobj",11.53,4.54,"Noun",1.8388
"463",77,"letter","Bayou","Stranger","Won","NN","pobj",11.53,4.54,"Noun",1.8388
"464",77,"bayou","Design","Stranger","Lost","NNS","nsubj",10.05,3.27,"Noun",2.9175
"465",77,"letter","Design","Stranger","Lost","NN","pobj",10.05,3.27,"Noun",2.9175
"466",77,"part","Design","Stranger","Lost","NN","nsubj",10.05,3.27,"Noun",2.9175
"467",77,"letter","Design","Stranger","Lost","NN","attr",10.05,3.27,"Noun",2.9175
"468",77,"shoes","Carpet","Stranger","Won","NNS","dobj",6.05,4.96,"Noun",2.7745
"469",77,"feet","Carpet","Stranger","Won","NNS","dobj",6.05,4.96,"Noun",2.7745
"470",77,"texture","Carpet","Stranger","Won","NN","attr",6.05,4.96,"Noun",2.7745
"471",77,"room","Carpet","Stranger","Won","NN","pobj",6.05,4.96,"Noun",2.7745
"472",77,"meat","Defrost","Stranger","Out of time","NN","dobj",7.8,3.9,"Verb",1.3424
"473",77,"meat","Defrost","Stranger","Out of time","NN","ROOT",7.8,3.9,"Verb",1.3424
"474",77,"meat","Defrost","Stranger","Out of time","NN","dobj",7.8,3.9,"Verb",1.3424
"475",77,"meat","Defrost","Stranger","Out of time","NN","dobj",7.8,3.9,"Verb",1.3424
"476",77,"counter","Defrost","Stranger","Out of time","NN","pobj",7.8,3.9,"Verb",1.3424
"477",77,"mcdonald","Oil","Stranger","Won","NN","nsubj",7.33,4.93,"Noun",3.3214
"478",77,"i","Oil","Stranger","Won","PRP","nsubj",7.33,4.93,"Noun",3.3214
"479",77,"words","Oil","Stranger","Won","NNS","dobj",7.33,4.93,"Noun",3.3214
"480",77,"object","Lifeguard","Stranger","Won","NN","ROOT",5.63,4.47,"Noun",1.9345
"481",77,"laughter","Lifeguard","Stranger","Won","NN","conj",5.63,4.47,"Noun",1.9345
"482",77,"house","Cactus","Stranger","Lost","NN","pobj",6.72,5,"Noun",2.1732
"483",77,"room","Claustrophobia","Stranger","Won","NN","pobj",10.28,2.52,"Noun",1.3802
"484",77,"thing","Claustrophobia","Stranger","Won","NN","pobj",10.28,2.52,"Noun",1.3802
"485",77,"laughter","Claustrophobia","Stranger","Won","NN","dobj",10.28,2.52,"Noun",1.3802
"486",77,"room","Claustrophobia","Stranger","Won","NN","nsubj",10.28,2.52,"Noun",1.3802
"487",77,"pool","Dip","Stranger","Won","NN","pobj",7,4.22,"Verb",2.6096
"488",77,"bit","Dip","Stranger","Won","NN","pobj",7,4.22,"Verb",2.6096
"489",77,"toe","Dip","Stranger","Won","NN","dobj",7,4.22,"Verb",2.6096
"490",77,"part","Bikini","Stranger","Lost","NN","pobj",8.26,4.96,"Noun",2.2765
"491",77,"body","Bikini","Stranger","Lost","NN","pobj",8.26,4.96,"Noun",2.2765
"492",77,"body","Bikini","Stranger","Lost","NN","dobj",8.26,4.96,"Noun",2.2765
"493",77,"water","Bikini","Stranger","Lost","NN","pobj",8.26,4.96,"Noun",2.2765
"494",77,"vicinity","Dorm","Stranger","Won","NN","pobj",9.89,4.41,"Noun",2.5682
"495",77,"building","Dorm","Stranger","Won","NN","pobj",9.89,4.41,"Noun",2.5682
"496",77,"bunch","Dorm","Stranger","Won","NN","ROOT",9.89,4.41,"Noun",2.5682
"497",77,"people","Dorm","Stranger","Won","NNS","pobj",9.89,4.41,"Noun",2.5682
"498",77,"jacob","Cowboy","Stranger","Out of time","NN","dobj",4.55,4.72,"Noun",2.9863
"499",77,"contract","Deal","Friend","Won","NN","pobj",6,3.1,"Noun",4.1249
"500",77,"barter","Deal","Friend","Won","NN","dobj",6,3.1,"Noun",4.1249
"501",77,"something","Deal","Friend","Won","NN","conj",6,3.1,"Noun",4.1249
"502",77,"show","Deal","Friend","Won","NN","attr",6,3.1,"Noun",4.1249
"503",77,"greetings","Postcard","Friend","Won","NNS","dobj",6.74,4.93,"Noun",2.3263
"504",77,"box","Postcard","Friend","Won","NN","pobj",6.74,4.93,"Noun",2.3263
"505",77,"house","Postcard","Friend","Won","NN","pobj",6.74,4.93,"Noun",2.3263
"506",77,"toy","Battery","Friend","Won","NN","pobj",5.58,4.67,"Noun",2.8021
"507",77,"dessert","Batter","Friend","Won","NN","dobj",7.05,4.41,"Noun",2.3096
"508",77,"oil","Batter","Friend","Won","NN","dobj",7.05,4.41,"Noun",2.3096
"509",77,"flour","Batter","Friend","Won","NN","dobj",7.05,4.41,"Noun",2.3096
"510",77,"sugar","Batter","Friend","Won","NN","appos",7.05,4.41,"Noun",2.3096
"511",77,"sky","Dove","Friend","Won","NN","pobj",6.63,4.88,"Noun",2.4548
"512",77,"animal","Dove","Friend","Won","NN","attr",6.63,4.88,"Noun",2.4548
"513",77,"pigeon","Dove","Friend","Won","NN","pobj",6.63,4.88,"Noun",2.4548
"514",77,"word","Ache","Friend","Out of time","NN","ROOT",5.79,3.43,"Noun",2.1072
"515",77,"body","Ache","Friend","Out of time","NN","pobj",5.79,3.43,"Noun",2.1072
"516",77,"body","Ache","Friend","Out of time","NN","pobj",5.79,3.43,"Noun",2.1072
"517",77,"body","Ache","Friend","Out of time","NN","pobj",5.79,3.43,"Noun",2.1072
"518",77,"blank","Ache","Friend","Out of time","NN","dobj",5.79,3.43,"Noun",2.1072
"519",77,"toe","Ache","Friend","Out of time","NN","dobj",5.79,3.43,"Noun",2.1072
"520",77,"object","Ache","Friend","Out of time","NN","pobj",5.79,3.43,"Noun",2.1072
"521",77,"blank","Ache","Friend","Out of time","NN","dobj",5.79,3.43,"Noun",2.1072
"522",77,"store","Bag","Friend","Won","NN","pobj",4.28,4.9,"Noun",3.681
"523",77,"lot","Bag","Friend","Won","NN","dobj",4.28,4.9,"Noun",3.681
"524",77,"game","Cheer","Friend","Won","NN","pobj",5,2.77,"Verb",2.9795
"525",77,"object","Bloom","Friend","Won","NN","attr",6.84,4,"Verb",2.4502
"526",77,"time","Bloom","Friend","Won","NN","pobj",6.84,4,"Verb",2.4502
"527",77,"day","Bloom","Friend","Won","NN","pobj",6.84,4,"Verb",2.4502
"528",77,"freeway","Motorcycle","Friend","Won","NN","pobj",5.05,4.97,"Noun",2.659
"529",77,"lanes","Motorcycle","Friend","Won","NNS","pobj",5.05,4.97,"Noun",2.659
"530",77,"time","Career","Friend","Lost","NN","pobj",9.95,2.54,"Noun",3.3629
"531",77,"goal","Career","Friend","Lost","NN","dobj",9.95,2.54,"Noun",3.3629
"532",77,"laughter","Career","Friend","Lost","NN","dobj",9.95,2.54,"Noun",3.3629
"533",77,"laughter","Career","Friend","Lost","NN","dobj",9.95,2.54,"Noun",3.3629
"534",77,"lot","Burp","Friend","Won","NN","ROOT",4.67,4.34,"Verb",1.8261
"535",77,"soda","Burp","Friend","Won","NN","pobj",4.67,4.34,"Verb",1.8261
"536",77,"lot","Dust","Friend","Won","NN","ROOT",5.06,4.4,"Noun",3.0853
"537",77,"skin","Dust","Friend","Won","NN","pobj",5.06,4.4,"Noun",3.0853
"538",77,"corners","Dust","Friend","Won","NNS","pobj",5.06,4.4,"Noun",3.0853
"539",77,"opposite","Flashlight","Friend","Won","NN","nsubj",5.61,5,"Noun",2.4814
"540",77,"days","Flashlight","Friend","Won","NNS","nsubj",5.61,5,"Noun",2.4814
"541",77,"days","Flashlight","Friend","Won","NNS","nsubj",5.61,5,"Noun",2.4814
"542",77,"party","Balloon","Friend","Won","NN","pobj",4.37,4.92,"Noun",2.6464
"543",77,"air","Balloon","Friend","Won","NN","pobj",4.37,4.92,"Noun",2.6464
"544",77,"thing","Balloon","Friend","Won","NN","attr",4.37,4.92,"Noun",2.6464
"545",77,"string","Balloon","Friend","Won","NN","dobj",4.37,4.92,"Noun",2.6464
"546",77,"changes","Blush","Friend","Lost","NNS","pobj",7.95,4.41,"Noun",2.1367
"547",77,"color","Blush","Friend","Lost","NN","dobj",7.95,4.41,"Noun",2.1367
"548",77,"body","Blush","Friend","Lost","NN","pobj",7.95,4.41,"Noun",2.1367
"549",77,"bar","Chocolate","Friend","Won","NN","attr",3.33,4.72,"Noun",3.1761
"550",77,"outside","Chocolate","Friend","Won","NN","pobj",3.33,4.72,"Noun",3.1761
"551",77,"type","Cartoon","Friend","Won","NN","attr",3.11,4.33,"Noun",2.2856
"552",77,"show","Cartoon","Friend","Won","NN","attr",3.11,4.33,"Noun",2.2856
"553",77,"object","Cartoon","Friend","Won","NN","attr",3.11,4.33,"Noun",2.2856
"554",77,"mm","Fame","Friend","Out of time","NNP","pobj",7.26,1.96,"Noun",2.6454
"555",77,"lot","Fame","Friend","Out of time","NN","dobj",7.26,1.96,"Noun",2.6454
"556",77,"word","Camp","Friend","Won","NN","dobj",5.78,4.35,"Noun",3.4171
"557",77,"pimp","Acne","Friend","Won","NN","dobj",11.4,4.89,"Noun",1.6721
"558",77,"word","Acne","Friend","Won","NN","dobj",11.4,4.89,"Noun",1.6721
"559",77,"lot","Acne","Friend","Won","NN","dobj",11.4,4.89,"Noun",1.6721
"560",77,"word","Amnesia","Friend","Lost","NN","pobj",10.61,3.61,"Noun",2.2788
"561",78,"mountain","Volcano","Stranger","Won","NN","ROOT",6.74,4.75,"Noun",2.233
"562",78,"stuff","Volcano","Stranger","Won","NN","dobj",6.74,4.75,"Noun",2.233
"563",78,"actor","Stunt","Stranger","Won","NN","attr",8.74,3.24,"Noun",2.6721
"564",78,"action","Stunt","Stranger","Won","NN","dobj",8.74,3.24,"Noun",2.6721
"565",78,"hookah","Smoke","Stranger","Lost","NN","dobj",4,4.96,"Verb",3.5235
