rt,session_id,button_pressed,card,critical_trial,color,pair_type,trial_result,trial_with_partner,Participant ID,Session Number,Deck Color,Order,MINT_Score_Uncued_Correct,ppt_id,Gender,Native_Speaker,Played_before,Taboo_expertise,partner_id,partner_closeness
12611,19,0,Feather,yes,Yellow,Stranger,Won,10,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
23447,19,0,Scale,yes,Yellow,Stranger,Won,11,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
6181,19,0,Fake,yes,Yellow,Stranger,Won,12,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
15183,19,1,Diner,yes,Yellow,Stranger,Lost,13,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
7687,19,1,Couch,yes,Yellow,Stranger,Lost,14,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
18173,19,0,Confetti,yes,Yellow,Stranger,Won,15,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
17804,19,0,Deck,yes,Yellow,Stranger,Won,16,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
10100,19,0,License,yes,Yellow,Stranger,Won,17,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
13290,19,0,Bulb,yes,Yellow,Stranger,Won,18,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
10619,19,0,Heist,yes,Yellow,Stranger,Won,19,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
,19,,Honesty,yes,Yellow,Stranger,Out of time,20,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
24313,19,1,Blow,yes,Yellow,Stranger,Lost,21,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
25040,19,0,Healthy,yes,Yellow,Stranger,Won,22,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
9418,19,0,Money,yes,Yellow,Stranger,Won,23,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
,19,,Clumsy,yes,Yellow,Stranger,Out of time,24,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
,19,,Snob,yes,Yellow,Stranger,Out of time,25,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
23908,19,0,Sauna,yes,Yellow,Stranger,Won,26,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
5030,19,1,Float,yes,Yellow,Stranger,Lost,27,76,19,Yellow,Friend_Stranger,21,76,Female,Yes,Yes,1,75,0
18225,20,0,Drive,yes,Blue,Stranger,Won,1,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
,20,,Aspirin,yes,Blue,Stranger,Out of time,2,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
14737,20,0,Clown,yes,Blue,Stranger,Won,3,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
11212,20,0,Cockroach,yes,Blue,Stranger,Won,4,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
12826,20,0,Crawl,yes,Blue,Stranger,Won,5,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
5746,20,0,Brain,yes,Blue,Stranger,Won,6,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
,20,,Appendix,yes,Blue,Stranger,Out of time,7,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
9861,20,0,Headline,yes,Blue,Stranger,Won,8,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
28249,20,0,Blister,yes,Blue,Stranger,Won,9,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
,20,,Academy,yes,Blue,Stranger,Out of time,10,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
10197,20,0,Bacon,yes,Blue,Stranger,Won,11,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
7894,20,1,Shadow,yes,Blue,Stranger,Lost,12,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
29131,20,0,Bayou,yes,Blue,Stranger,Won,13,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
23292,20,1,Design,yes,Blue,Stranger,Lost,14,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
16621,20,0,Carpet,yes,Blue,Stranger,Won,15,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
,20,,Defrost,yes,Blue,Stranger,Out of time,16,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
7075,20,0,Oil,yes,Blue,Stranger,Won,17,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
5239,20,0,Farm,yes,Blue,Stranger,Won,18,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
15191,20,1,Bowling Alley,yes,Blue,Stranger,Lost,19,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
11105,20,0,Bath,yes,Blue,Stranger,Won,20,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
8209,20,0,Cologne,yes,Blue,Stranger,Won,21,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
22843,20,0,Lifeguard,yes,Blue,Stranger,Won,22,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
22777,20,1,Cactus,yes,Blue,Stranger,Lost,23,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
9654,20,0,Boardwalk,yes,Blue,Stranger,Won,24,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
25326,20,0,Claustrophobia,yes,Blue,Stranger,Won,25,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
12290,20,0,Dip,yes,Blue,Stranger,Won,26,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
9457,20,0,Mansion,yes,Blue,Stranger,Won,27,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
26209,20,1,Bikini,yes,Blue,Stranger,Lost,28,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
16673,20,0,Dorm,yes,Blue,Stranger,Won,29,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
,20,,Cowboy,yes,Blue,Stranger,Out of time,30,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,79,0
20219,20,0,Deal,yes,Blue,Friend,Won,1,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
14540,20,0,Postcard,yes,Blue,Friend,Won,2,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
7786,20,0,Battery,yes,Blue,Friend,Won,3,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
26190,20,0,Batter,yes,Blue,Friend,Won,4,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
16858,20,0,Dove,yes,Blue,Friend,Won,5,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
,20,,Ache,yes,Blue,Friend,Out of time,6,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
9241,20,1,Crutches,yes,Blue,Friend,Lost,7,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
9708,20,0,Bag,yes,Blue,Friend,Won,8,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
9469,20,1,Bridge,yes,Blue,Friend,Lost,9,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
7577,20,0,Polar Bear,yes,Blue,Friend,Won,10,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
19959,20,0,Cheer,yes,Blue,Friend,Won,11,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
12874,20,0,Bait,yes,Blue,Friend,Won,12,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
20637,20,0,Bloom,yes,Blue,Friend,Won,13,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
10175,20,0,Motorcycle,yes,Blue,Friend,Won,14,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
10632,20,0,Cherry,yes,Blue,Friend,Won,15,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
24188,20,1,Career,yes,Blue,Friend,Lost,16,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
9245,20,0,Burp,yes,Blue,Friend,Won,17,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
19013,20,0,Dust,yes,Blue,Friend,Won,18,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
16634,20,0,Call,yes,Blue,Friend,Won,19,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
22992,20,0,Flashlight,yes,Blue,Friend,Won,20,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
15056,20,0,Balloon,yes,Blue,Friend,Won,21,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
17915,20,0,Daydream,yes,Blue,Friend,Won,22,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
25863,20,1,Blush,yes,Blue,Friend,Lost,23,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
8649,20,0,Chocolate,yes,Blue,Friend,Won,24,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
9260,20,0,Cartoon,yes,Blue,Friend,Won,25,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
7817,20,0,Antique,yes,Blue,Friend,Won,26,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
,20,,Fame,yes,Blue,Friend,Out of time,27,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
26732,20,0,Camp,yes,Blue,Friend,Won,28,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
15755,20,0,Acne,yes,Blue,Friend,Won,29,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
27574,20,1,Amnesia,yes,Blue,Friend,Lost,30,77,20,Blue,Stranger_Friend,21,77,Female,Yes,Yes,3,78,1.625
13050,20,0,Plumber,yes,Red,Stranger,Won,1,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
29147,20,0,Stars,yes,Red,Stranger,Won,2,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
6753,20,0,Volcano,yes,Red,Stranger,Won,3,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
16561,20,0,Stunt,yes,Red,Stranger,Won,4,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
9078,20,1,Smoke,yes,Red,Stranger,Lost,5,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
13410,20,0,Trunk,yes,Red,Stranger,Won,6,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
10420,20,0,Karaoke,yes,Red,Stranger,Won,7,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
9493,20,0,Poem,yes,Red,Stranger,Won,8,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
,20,,Spy,yes,Red,Stranger,Out of time,9,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
7520,20,0,Fudge,yes,Red,Stranger,Won,10,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
,20,,Ransom,yes,Red,Stranger,Out of time,11,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
20842,20,0,Hamster,yes,Red,Stranger,Won,12,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
15950,20,0,Pose,yes,Red,Stranger,Won,13,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
21616,20,0,Touch,yes,Red,Stranger,Won,14,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
5102,20,0,Pool,yes,Red,Stranger,Won,15,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
7390,20,0,Tweet,yes,Red,Stranger,Won,16,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
19186,20,1,Street,yes,Red,Stranger,Lost,17,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
21226,20,0,Stiff,yes,Red,Stranger,Won,18,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
,20,,Midnight,yes,Red,Stranger,Out of time,19,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
14194,20,0,Shrimp,yes,Red,Stranger,Won,20,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
9864,20,0,Stomach,yes,Red,Stranger,Won,21,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
,20,,Parsley,yes,Red,Stranger,Out of time,22,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
9704,20,0,Tip,yes,Red,Stranger,Won,23,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
14545,20,1,Jersey,yes,Red,Stranger,Lost,24,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
15418,20,0,Salt,yes,Red,Stranger,Won,25,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
,20,,Marble,yes,Red,Stranger,Out of time,26,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
21491,20,0,Welcome,yes,Red,Stranger,Won,27,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
5993,20,0,Piano,yes,Red,Stranger,Won,28,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
9329,20,0,Violin,yes,Red,Stranger,Won,29,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
6512,20,1,Wrinkle,yes,Red,Stranger,Lost,30,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
,20,,Thug,yes,Red,Stranger,Out of time,31,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
7021,20,1,Sunburn,yes,Red,Stranger,Lost,32,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,80,0
16964,20,0,Wine,yes,Red,Friend,Won,1,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
7417,20,0,Pen,yes,Red,Friend,Won,2,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
6862,20,1,Yellow,yes,Red,Friend,Lost,3,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
8282,20,1,Scarecrow,yes,Red,Friend,Lost,4,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
12395,20,1,Sleepwalk,yes,Red,Friend,Lost,5,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
10923,20,0,Snack,yes,Red,Friend,Won,6,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
18344,20,0,Tropical,yes,Red,Friend,Won,7,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
11940,20,0,Snowflake,yes,Red,Friend,Won,8,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
6639,20,1,Teacher,yes,Red,Friend,Lost,9,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
16363,20,0,Wallet,yes,Red,Friend,Won,10,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
6691,20,1,Snowboard,yes,Red,Friend,Lost,11,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
10654,20,0,Vitamin C,yes,Red,Friend,Won,12,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
7471,20,0,Sweat,yes,Red,Friend,Won,13,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
,20,,Theme Park,yes,Red,Friend,Out of time,14,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
,20,,Stagger,yes,Red,Friend,Out of time,15,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
4713,20,0,Sweet,yes,Red,Friend,Won,16,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
22199,20,0,Vineyard,yes,Red,Friend,Won,17,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
11270,20,1,Snorkel,yes,Red,Friend,Lost,18,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
,20,,Stress,yes,Red,Friend,Out of time,19,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
8817,20,0,Spatula,yes,Red,Friend,Won,20,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
12040,20,0,Skateboard,yes,Red,Friend,Won,21,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
10476,20,1,Queen,yes,Red,Friend,Lost,22,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
7694,20,0,Valet,yes,Red,Friend,Won,23,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
10929,20,0,Shampoo,yes,Red,Friend,Won,24,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
4735,20,0,Snowman,yes,Red,Friend,Won,25,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
,20,,Suds,yes,Red,Friend,Out of time,26,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
9728,20,0,Watch,yes,Red,Friend,Won,27,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
13727,20,0,Yawn,yes,Red,Friend,Won,28,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
5577,20,1,Sunflower,yes,Red,Friend,Lost,29,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
9554,20,1,Strategy,yes,Red,Friend,Lost,30,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
,20,,Hiccup,yes,Red,Friend,Out of time,31,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
18616,20,0,Sword,yes,Red,Friend,Won,32,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
12570,20,0,Smear,yes,Red,Friend,Won,33,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
12219,20,0,Peak,yes,Red,Friend,Won,34,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
16775,20,1,Truffle,yes,Red,Friend,Lost,35,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
12032,20,0,Watermelon,yes,Red,Friend,Won,36,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
,20,,Tent,yes,Red,Friend,Out of time,37,78,20,Red,Stranger_Friend,21,78,Female,Yes,Yes,4,77,1.625
,20,,Survive,yes,Purple,Stranger,Out of time,1,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
23099,20,0,Tickle,yes,Purple,Stranger,Won,2,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
,20,,Oyster,yes,Purple,Stranger,Out of time,3,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
7147,20,0,Gossip,yes,Purple,Stranger,Won,4,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
15579,20,0,Paw,yes,Purple,Stranger,Won,5,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
11392,20,0,Nail,yes,Purple,Stranger,Won,6,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
,20,,Graduation,yes,Purple,Stranger,Out of time,7,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
29089,20,0,Panda,yes,Purple,Stranger,Won,8,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
15502,20,0,Prom,yes,Purple,Stranger,Won,9,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
6292,20,1,Shaving Cream,yes,Purple,Stranger,Lost,10,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
6499,20,1,Mouse,yes,Purple,Stranger,Lost,11,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
20055,20,0,Tart,yes,Purple,Stranger,Won,12,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
28220,20,0,Huddle,yes,Purple,Stranger,Won,13,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
9952,20,0,Skunk,yes,Purple,Stranger,Won,14,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
10435,20,1,Purple,yes,Purple,Stranger,Lost,15,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
16534,20,0,Scenery,yes,Purple,Stranger,Won,16,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
12942,20,0,Pizza,yes,Purple,Stranger,Won,17,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
10998,20,0,Leftovers,yes,Purple,Stranger,Won,18,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
18111,20,0,Saddle,yes,Purple,Stranger,Won,19,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
18689,20,0,Owl,yes,Purple,Stranger,Won,20,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
,20,,Question Mark,yes,Purple,Stranger,Out of time,21,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
20930,20,1,Peacock,yes,Purple,Stranger,Lost,22,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
28301,20,0,Tavern,yes,Purple,Stranger,Won,23,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
,20,,Sulk,yes,Purple,Stranger,Out of time,24,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
11908,20,0,Pedicure,yes,Purple,Stranger,Won,25,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
13345,20,0,Teddy Bear,yes,Purple,Stranger,Won,26,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
12346,20,0,Hiking,yes,Purple,Stranger,Won,27,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
7725,20,0,Lily,yes,Purple,Stranger,Won,28,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
13757,20,0,Toll,yes,Purple,Stranger,Won,29,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
8011,20,1,Fly,yes,Purple,Stranger,Lost,30,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,77,0
29543,20,0,Raisin,yes,Purple,Friend,Won,1,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
16267,20,0,Gingerbread,yes,Purple,Friend,Won,2,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
11978,20,1,Touchdown,yes,Purple,Friend,Lost,3,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
28932,20,0,Jury,yes,Purple,Friend,Won,4,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
10897,20,0,Rock,yes,Purple,Friend,Won,5,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
,20,,Shovel,yes,Purple,Friend,Out of time,6,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
6404,20,1,Giraffe,yes,Purple,Friend,Lost,7,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
,20,,Race Horse,yes,Purple,Friend,Out of time,8,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
,20,,Pastry,yes,Purple,Friend,Out of time,9,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
7230,20,0,Stable,yes,Purple,Friend,Won,10,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
28456,20,0,Rain Forest,yes,Purple,Friend,Won,11,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
16673,20,0,Scientist,yes,Purple,Friend,Won,12,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
23423,20,1,Pigeon,yes,Purple,Friend,Lost,13,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
11523,20,0,Jail,yes,Purple,Friend,Won,14,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
,20,,Ivory,yes,Purple,Friend,Out of time,15,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
9444,20,0,Fog,yes,Purple,Friend,Won,16,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
14887,20,0,Finger,yes,Purple,Friend,Won,17,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
,20,,Point,yes,Purple,Friend,Out of time,18,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
9,20,0,Taxes,yes,Purple,Friend,Won,19,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
5001,20,0,Snooze,yes,Purple,Friend,Won,20,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
7523,20,0,Panic,yes,Purple,Friend,Won,21,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
9253,20,0,Stale,yes,Purple,Friend,Won,22,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
11028,20,1,Tightrope,yes,Purple,Friend,Lost,23,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
8364,20,0,Test,yes,Purple,Friend,Won,24,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
8741,20,0,Navy,yes,Purple,Friend,Won,25,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
7992,20,1,Slap,yes,Purple,Friend,Lost,26,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
11845,20,0,Temperature,yes,Purple,Friend,Won,27,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
14046,20,0,Recliner,yes,Purple,Friend,Won,28,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
4245,20,0,Sushi,yes,Purple,Friend,Won,29,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
18067,20,1,Nozzle,yes,Purple,Friend,Lost,30,79,20,Purple,Stranger_Friend,21,79,Male,Yes,Yes,3,80,3.125
